time,p,q,r,phi,theta,psi,delta1,delta2,delta3,delta4
24.3,3.08732e-07,0.001,-5.55991e-10,2.50116e-06,0.0243,1.18197e-08,0,000
24.4,3.11278e-07,0.001,-5.62885e-10,2.53217e-06,0.0244,1.20155e-08,0,000
24.5,3.13834e-07,0.001,-5.69835e-10,2.56343e-06,0.0245,1.22137e-08,0,000
24.6,3.16401e-07,0.001,-5.76843e-10,2.59494e-06,0.0246,1.24143e-08,0,000
24.7,3.18978e-07,0.001,-5.83908e-10,2.62672e-06,0.0247,1.26174e-08,0,000
24.8,3.21565e-07,0.001,-5.9103e-10,2.65875e-06,0.0248,1.2823e-08,0,000
24.9,3.24163e-07,0.001,-5.9821e-10,2.69104e-06,0.0249,1.30311e-08,0,000
25,3.26772e-07,0.001,-6.05447e-10,2.72359e-06,0.025,1.32417e-08,0,000
25.1,3.2939e-07,0.001,-6.12743e-10,2.7564e-06,0.0251,1.34549e-08,0,000
25.2,3.3202e-07,0.001,-6.20098e-10,2.78948e-06,0.0252,1.36706e-08,0,000
25.3,3.34659e-07,0.001,-6.27511e-10,2.82282e-06,0.0253,1.38889e-08,0,000
25.4,3.3731e-07,0.001,-6.34983e-10,2.85642e-06,0.0254,1.41098e-08,0,000
25.5,3.3997e-07,0.001,-6.42514e-10,2.89029e-06,0.0255,1.43333e-08,0,000
25.6,3.42641e-07,0.001,-6.50104e-10,2.92443e-06,0.0256,1.45595e-08,0,000
25.7,3.45323e-07,0.001,-6.57754e-10,2.95883e-06,0.0257,1.47884e-08,0,000
25.8,3.48015e-07,0.001,-6.65464e-10,2.99351e-06,0.0258,1.50199e-08,0,000
25.9,3.50717e-07,0.001,-6.73233e-10,3.02845e-06,0.0259,1.52541e-08,0,000
26,3.5343e-07,0.001,-6.81063e-10,3.06366e-06,0.026,1.54911e-08,0,000
26.1,3.56153e-07,0.001,-6.88954e-10,3.09915e-06,0.0261,1.57308e-08,0,000
26.2,3.58887e-07,0.001,-6.96905e-10,3.13491e-06,0.0262,1.59733e-08,0,000
26.3,3.61631e-07,0.001,-7.04917e-10,3.17094e-06,0.0263,1.62186e-08,0,000
26.4,3.64386e-07,0.001,-7.1299e-10,3.20725e-06,0.0264,1.64667e-08,0,000
26.5,3.67151e-07,0.001,-7.21125e-10,3.24383e-06,0.0265,1.67176e-08,0,000
26.6,3.69926e-07,0.001,-7.29322e-10,3.28069e-06,0.0266,1.69714e-08,0,000
26.7,3.72712e-07,0.001,-7.3758e-10,3.31783e-06,0.0267,1.72281e-08,0,000
26.8,3.75509e-07,0.001,-7.459e-10,3.35525e-06,0.0268,1.74877e-08,0,000
26.9,3.78316e-07,0.001,-7.54283e-10,3.39294e-06,0.0269,1.77501e-08,0,000
27,3.81133e-07,0.001,-7.62729e-10,3.43092e-06,0.027,1.80156e-08,0,000
27.1,3.83961e-07,0.001,-7.71237e-10,3.46919e-06,0.0271,1.8284e-08,0,000
27.2,3.86799e-07,0.001,-7.79808e-10,3.50773e-06,0.0272,1.85554e-08,0,000
27.3,3.89647e-07,0.001,-7.88443e-10,3.54656e-06,0.0273,1.88298e-08,0,000
27.4,3.92506e-07,0.001,-7.97141e-10,3.58568e-06,0.0274,1.91072e-08,0,000
27.5,3.95376e-07,0.001,-8.05903e-10,3.62508e-06,0.0275,1.93877e-08,0,000
27.6,3.98256e-07,0.001,-8.14729e-10,3.66477e-06,0.0276,1.96713e-08,0,000
27.7,4.01146e-07,0.001,-8.23619e-10,3.70474e-06,0.0277,1.99579e-08,0,000
27.8,4.04047e-07,0.001,-8.32573e-10,3.74501e-06,0.0278,2.02477e-08,0,000
